ID,Group,Value
11694,14,1793
11695,14,1906
11696,14,1440
11697,14,1211
11698,14,622
11699,14,221
11700,14,768
11701,14,992
11702,14,875
11703,14,933
11704,14,1310
11705,14,823
11706,14,1814
11707,14,1070
11708,14,155
11709,14,1006
11710,14,123
11711,14,471
11712,14,1009
11713,14,1131
11714,14,1155
11715,14,561
11716,14,819
11717,14,387
11718,14,513
11719,14,294
11720,14,1964
11721,14,1743
11722,14,557
11723,14,403
11724,14,153
11725,14,680
11726,14,867
11727,14,1634
11728,14,1443
11729,14,1865
11730,14,1002
11731,14,181
11732,14,969
11733,14,1701
11734,14,10
11735,14,1105
11736,14,371
11737,14,1428
11738,14,169
11739,14,62
11740,14,1062
11741,14,1191
11742,14,1919
11743,14,457
11744,14,161
11745,14,810
11746,14,706
11747,14,515
11748,14,1681
11749,14,1554
11750,14,1372
11751,14,746
11752,14,147
11753,14,1594
11754,14,696
11755,14,512
11756,14,846
11757,14,1303
11758,14,818
11759,14,572
11760,14,1479
11761,14,1094
11762,14,528
11763,14,1694
11764,14,30
11765,14,973
11766,14,1191
11767,14,913
11768,14,1776
11769,14,48
11770,14,1758
11771,14,395
11772,14,33
11773,14,1418
11774,14,81
11775,14,744
11776,14,1286
11777,14,1037
11778,14,87
11779,14,203
11780,14,793
11781,14,1622
11782,14,2000
11783,14,449
11784,14,1512
11785,14,541
11786,14,1391
11787,14,1956
11788,14,213
11789,14,1241
11790,14,1489
11791,14,770
11792,14,1405
11793,14,1303
11794,14,1349
11795,14,466
11796,14,620
11797,14,1520
11798,14,1515
11799,14,574
11800,14,1338
11801,14,1176
11802,14,7
11803,14,1038
11804,14,1789
11805,14,151
11806,14,1572
11807,14,499
11808,14,924
11809,14,1732
11810,14,455
11811,14,1903
11812,14,1317
11813,14,1794
11814,14,1654
11815,14,521
11816,14,1596
11817,14,1918
11818,14,878
11819,14,1390
11820,14,1258
11821,14,1380
11822,14,1160
11823,14,93
11824,14,518
11825,14,763
11826,14,78
11827,14,1294
11828,14,643
11829,14,1221
11830,14,1030
11831,14,545
11832,14,1056
11833,14,1822
11834,14,747
11835,15,954
11836,15,491
11837,15,661
11838,15,1770
11839,15,1224
11840,15,515
11841,15,1490
11842,15,1659
11843,15,1221
11844,15,1721
11845,15,1030
11846,15,1080
11847,15,563
11848,15,57
11849,15,1254
11850,15,276
11851,15,1577
11852,15,363
11853,15,1539
11854,15,1798
11855,15,1121
11856,15,777
11857,15,461
11858,15,748
11859,15,837
11860,15,1167
11861,15,674
11862,15,235
11863,15,1609
11864,15,1212
11865,15,186
11866,15,1096
11867,15,911
11868,15,1115
11869,15,1121
11870,15,1139
11871,15,1405
11872,15,870
11873,15,613
11874,15,1702
11875,15,370
11876,15,1125
11877,15,1429
11878,15,722
11879,15,455
11880,15,1257
11881,15,1741
11882,15,1196
11883,15,305
11884,15,23
11885,15,1913
11886,15,1403
11887,15,1598
11888,15,1854
11889,15,924
11890,15,960
11891,15,1025
11892,15,650
11893,15,1533
11894,15,301
11895,15,1311
11896,15,1551
11897,15,444
11898,15,622
11899,15,440
11900,15,170
11901,15,945
11902,15,1487
11903,15,917
11904,15,1209
11905,15,492
11906,15,1531
11907,15,877
11908,15,854
11909,15,406
11910,15,1763
11911,15,1452
11912,15,1346
11913,15,1257
11914,15,866
11915,15,755
11916,15,731
11917,15,631
11918,15,610
11919,15,441
11920,15,1269
11921,15,1150
11922,15,1513
11923,15,469
11924,15,1920
11925,15,888
11926,15,763
11927,15,1153
11928,15,1922
11929,15,944
11930,15,499
11931,15,1187
11932,15,649
11933,15,1737
11934,15,105
11935,15,1173
11936,15,169
11937,15,1180
11938,15,75
11939,15,1087
11940,15,257
11941,15,1900
11942,15,1280
11943,15,150
11944,15,1029
11945,15,1471
11946,15,762
11947,15,695
11948,15,1857
11949,15,1456
11950,15,365
11951,15,830
11952,15,88
11953,15,1948
11954,15,969
11955,15,1178
11956,15,910
11957,15,1954
11958,15,1068
11959,15,260
11960,15,1510
11961,15,374
11962,15,1429
11963,15,1501
11964,15,1217
11965,15,1201
11966,15,24
11967,15,684
11968,15,688
11969,15,1776
11970,15,1521
11971,15,1252
11972,15,950
11973,15,71
11974,15,823
11975,15,143
11976,15,701
11977,15,354
11978,15,1362
11979,15,1741
11980,15,1289
11981,15,1154
11982,15,36
11983,15,1748
11984,15,1471
11985,15,346
11986,15,1957
11987,15,1665
11988,15,489
11989,15,980
11990,15,547
11991,15,1805
11992,15,1267
11993,15,1989
11994,15,82
11995,15,102
11996,15,1680
11997,15,987
11998,15,201
11999,15,1157
12000,15,1172
12001,15,683
12002,15,1751
12003,15,744
12004,15,1572
12005,15,17
12006,15,661
12007,15,202
12008,15,635
12009,15,1576
12010,15,1623
12011,15,602
12012,15,1659
12013,15,1557
12014,15,1227
12015,15,423
12016,15,590
12017,15,907
12018,15,1090
12019,15,1143
12020,15,404
12021,15,601
12022,15,3
12023,15,1825
12024,15,1133
12025,15,96
12026,15,1611
12027,15,1443
12028,15,1327
12029,15,298
12030,15,1720
12031,15,655
12032,15,795
12033,15,11
12034,15,218
12035,15,1818
12036,15,683
12037,15,432
12038,15,1609
12039,15,1469
12040,15,688
12041,15,1801
12042,15,233
12043,15,251
12044,15,1778
12045,15,1879
12046,15,730
12047,15,401
12048,15,1046
12049,15,1023
12050,15,1141
12051,15,1396
12052,15,388
12053,15,1874
12054,15,1913
12055,15,1993
12056,15,1138
12057,15,696
12058,15,469
12059,15,1722
12060,15,1701
12061,15,1311
12062,15,1844
12063,15,1678
12064,15,304
12065,15,791
12066,15,1825
12067,15,1390
12068,15,114
12069,15,1805
12070,15,622
12071,15,1890
12072,15,1002
12073,15,1557
12074,15,535
12075,15,438
12076,15,1966
12077,15,871
12078,15,1728
12079,15,1792
12080,15,1343
12081,15,300
12082,15,519
12083,15,403
12084,15,825
12085,15,648
12086,15,1582
12087,15,1627
12088,15,1784
12089,15,1598
12090,15,420
12091,15,647
12092,15,422
12093,15,250
12094,15,1908
12095,15,263
12096,15,1916
12097,15,1719
12098,15,1508
12099,15,26
12100,15,350
12101,15,596
12102,15,326
12103,15,1856
12104,15,139
12105,15,1331
12106,15,1759
12107,15,597
12108,15,1077
12109,15,1698
12110,15,1550
12111,15,1810
12112,15,1898
12113,15,1301
12114,15,1685
12115,15,1962
12116,15,993
12117,15,352
12118,15,1856
12119,15,678
12120,15,1742
12121,15,1524
12122,15,1189
12123,15,1178
12124,15,1908
12125,15,128
12126,15,669
12127,15,1442
12128,15,506
12129,15,741
12130,15,183
12131,15,896
12132,15,1430
12133,15,189
12134,15,1413
12135,15,1827
12136,15,699
12137,15,763
12138,15,981
12139,15,43
12140,15,1794
12141,15,1471
12142,15,110
12143,15,1166
12144,15,1097
12145,15,831
12146,15,1735
12147,15,282
12148,15,1480
12149,15,1550
12150,15,26
12151,15,1014
12152,15,1833
12153,15,603
12154,15,1524
12155,15,462
12156,15,998
12157,15,1427
12158,15,769
12159,15,1887
12160,15,826
12161,15,429
12162,15,1121
12163,15,1692
12164,15,605
12165,15,1093
12166,15,746
12167,15,715
12168,15,984
12169,15,886
12170,15,673
12171,15,1485
12172,15,1218
12173,15,310
12174,15,1162
12175,15,1834
12176,15,833
12177,15,1816
12178,15,527
12179,15,47
12180,15,1102
12181,15,792
12182,15,452
12183,15,560
12184,15,136
12185,15,424
12186,15,639
12187,15,1925
12188,15,366
12189,15,900
12190,15,1110
12191,15,1697
12192,15,964
12193,15,878
12194,15,10
12195,15,275
12196,15,1060
12197,15,1064
12198,15,386
12199,15,806
12200,15,1008
12201,15,1907
12202,15,1896
12203,15,1992
12204,15,263
12205,15,970
12206,15,95
12207,15,265
12208,15,1038
12209,15,806
12210,15,250
12211,15,427
12212,15,474
12213,15,1748
12214,15,213
12215,15,737
12216,15,1515
12217,15,484
12218,15,1128
12219,15,1229
12220,15,1611
12221,15,1042
12222,15,483
12223,15,1983
12224,15,1803
12225,15,1587
12226,15,1321
12227,15,340
12228,15,1563
12229,15,1470
12230,15,473
12231,15,1840
12232,15,1248
12233,15,351
12234,15,712
12235,15,953
12236,15,1975
12237,15,1401
12238,15,937
12239,15,880
12240,15,1456
12241,15,1332
12242,15,1248
12243,15,728
12244,15,1003
12245,15,531
12246,15,444
12247,15,925
12248,15,1706
12249,15,681
12250,15,1583
12251,15,1667
12252,15,1543
12253,15,1834
12254,15,1169
12255,15,476
12256,15,389
12257,15,1382
12258,15,380
12259,15,1188
12260,15,224
12261,15,887
12262,15,346
12263,15,587
12264,15,237
12265,15,301
12266,15,771
12267,15,1244
12268,15,1182
12269,15,1315
12270,15,1294
12271,15,397
12272,15,1591
12273,15,436
12274,15,1638
12275,15,706
12276,15,30
12277,15,1427
12278,15,291
12279,15,1699
12280,15,43
12281,15,1195
12282,15,486
12283,15,96
12284,15,1533
12285,15,1455
12286,15,1210
12287,15,1553
12288,15,1857
12289,15,232
12290,15,595
12291,15,1098
12292,15,400
12293,15,106
12294,15,1772
12295,15,1887
12296,15,459
12297,15,621
12298,15,72
12299,15,633
12300,15,1711
12301,15,1001
12302,15,572
12303,15,1128
12304,15,1114
12305,15,1432
12306,15,808
12307,15,440
12308,15,409
12309,15,1797
12310,15,1304
12311,15,631
12312,15,1314
12313,15,90
12314,15,819
12315,15,343
12316,15,526
12317,15,1567
12318,15,1999
12319,15,1505
12320,15,1942
12321,15,180
12322,15,1203
12323,15,947
12324,15,1425
12325,15,1422
12326,15,1921
12327,15,995
12328,15,1014
12329,15,92
12330,15,1015
12331,15,135
12332,15,830
12333,15,400
12334,15,1480
12335,15,1747
12336,15,1119
12337,15,15
12338,15,1555
12339,15,1413
12340,15,1444
12341,15,1791
12342,15,1301
12343,15,522
12344,15,518
12345,15,1385
12346,15,615
12347,15,1307
12348,15,1664
12349,15,464
12350,15,942
12351,15,1612
12352,15,1428
12353,15,145
12354,15,877
12355,15,600
12356,15,1821
12357,15,1265
12358,15,814
12359,15,519
12360,15,681
12361,15,14
12362,15,1023
12363,15,969
12364,15,1235
12365,15,1578
12366,15,1369
12367,15,489
12368,15,1588
12369,15,1265
12370,15,408
12371,15,1418
12372,15,99
12373,15,1102
12374,15,102
12375,15,371
12376,15,589
12377,15,1039
12378,15,777
12379,15,1788
12380,15,1107
12381,15,1425
12382,15,1414
12383,15,85
12384,15,451
12385,15,1859
12386,15,1912
12387,15,20
12388,15,565
12389,15,349
12390,15,1993
12391,15,1032
12392,15,526
12393,15,235
12394,15,102
12395,15,1704
12396,15,760
12397,15,1023
12398,15,724
12399,15,654
12400,15,1484
12401,15,1956
12402,15,1170
12403,15,105
12404,15,802
12405,15,774
12406,15,498
12407,15,742
12408,15,736
12409,15,1568
12410,15,1850
12411,15,806
12412,15,1785
12413,15,1501
12414,15,1192
12415,15,1547
12416,15,1453
12417,15,202
12418,15,1359
12419,15,973
12420,15,829
12421,15,773
12422,15,844
12423,15,826
12424,15,920
12425,15,1380
12426,15,877
12427,15,1607
12428,15,315
12429,15,868
12430,15,1861
12431,15,504
12432,15,618
12433,15,1910
12434,15,767
12435,15,1684
12436,15,1403
12437,15,1477
12438,15,103
12439,15,1936
12440,15,385
12441,15,585
12442,15,1510
12443,15,1527
12444,15,1605
12445,15,564
12446,15,912
12447,15,351
12448,15,1221
12449,15,1096
12450,15,180
12451,15,731
12452,15,771
12453,15,1384
12454,15,801
12455,15,483
12456,15,1760
12457,15,1467
12458,15,1231
12459,15,966
12460,15,56
12461,15,1063
12462,15,1339
12463,15,811
12464,15,588
12465,15,1076
12466,15,1877
12467,15,225
12468,15,1284
12469,15,524
12470,15,501
12471,15,1021
12472,15,462
12473,15,1065
12474,15,76
12475,15,217
12476,15,879
12477,15,1004
12478,15,119
12479,15,1266
12480,15,1771
12481,15,424
12482,15,431
12483,15,895
12484,15,1952
12485,15,1997
12486,15,1700
12487,15,1886
12488,15,1452
12489,15,533
12490,15,1105
12491,15,1548
12492,15,1531
12493,15,795
12494,15,214
12495,15,1396
12496,15,1325
12497,15,52
12498,15,1307
12499,15,798
12500,15,473
12501,15,1363
12502,15,404
12503,15,892
12504,15,1723
12505,15,1011
12506,15,157
12507,15,70
12508,15,1326
12509,15,294
12510,15,963
12511,15,1697
12512,15,776
12513,15,214
12514,15,919
12515,15,1226
12516,15,1411
12517,15,1795
12518,15,463
12519,15,809
12520,15,988
12521,15,1877
12522,15,1425
12523,15,1897
12524,15,1329
12525,15,691
12526,15,1019
12527,15,1502
12528,15,1014
12529,15,45
12530,15,8
12531,15,1462
12532,15,1452
12533,15,448
12534,15,419
12535,15,390
12536,15,1201
12537,15,477
12538,15,1635
12539,15,1627
12540,15,180
12541,15,1902
12542,15,1816
12543,15,1880
12544,15,393
12545,15,887
12546,15,1202
12547,15,1698
12548,15,435
12549,15,1954
12550,15,297
12551,15,1541
12552,15,1430
12553,15,1912
12554,15,1133
12555,15,1599
12556,15,96
12557,15,1436
12558,15,1368
12559,15,762
12560,15,91
12561,15,1859
12562,15,1155
12563,15,567
12564,15,641
12565,15,1353
12566,15,1675
12567,15,261
12568,15,1284
12569,15,230
12570,15,511
12571,15,654
12572,15,854
12573,15,631
12574,15,1139
12575,15,489
12576,15,865
12577,15,586
12578,15,1825
12579,15,1175
12580,15,1739
12581,15,810
12582,15,396
12583,15,1992
12584,15,1762
12585,15,1654
12586,15,353
12587,15,1696
12588,15,428
12589,15,415
12590,15,178
12591,15,543
12592,15,148
12593,15,888
12594,15,1824
12595,15,324
12596,15,1860
12597,15,1348
12598,15,865
12599,15,1970
12600,15,787
12601,15,1457
12602,15,1930
12603,15,480
12604,15,1761
12605,15,829
12606,15,1615
12607,15,401
12608,15,1770
12609,15,1811
12610,15,1602
12611,15,1695
12612,15,246
12613,15,1939
12614,15,1589
12615,15,1587
12616,15,1459
12617,15,1643
12618,15,1438
12619,15,912
12620,15,219
12621,15,343
12622,15,772
12623,15,1473
12624,15,304
12625,15,1346
12626,15,1750
12627,15,385
12628,15,1237
12629,15,837
12630,15,1700
12631,15,176
12632,15,1341
12633,15,504
12634,15,1097
12635,15,521
12636,15,1426
12637,15,1228
12638,15,1710
12639,15,1752
12640,15,334
12641,15,1705
12642,15,175
12643,15,1778
12644,15,1531
12645,15,1464
12646,15,1431
12647,15,417
12648,15,1690
12649,15,1176
12650,15,689
12651,15,147
12652,15,738
12653,15,1743
12654,15,707
12655,15,1020
12656,15,345
12657,15,1792
12658,15,735
12659,15,1950
12660,15,1440
12661,15,28
12662,15,1675
12663,15,1381
12664,15,1832
12665,15,1788
12666,15,414
12667,15,535
12668,15,965
12669,15,1133
12670,15,444
12671,15,1099
12672,15,1653
12673,15,1821
12674,15,1908
12675,15,574
12676,16,66
12677,16,1991
12678,16,1563
12679,16,1466
12680,16,1191
12681,16,1546
12682,16,1338
12683,16,1316
12684,16,710
12685,16,218
12686,16,1644
12687,16,746
12688,16,1041
12689,16,1201
12690,16,1994
12691,16,1238
12692,16,1164
12693,16,37
12694,16,690
12695,16,1411
12696,16,1613
12697,16,1701
12698,16,814
12699,16,1497
12700,16,66
12701,16,1673
12702,16,587
12703,16,1347
12704,16,49
12705,16,1341
12706,16,793
12707,16,1473
12708,16,820
12709,16,1848
12710,16,864
12711,16,1189
12712,16,1067
12713,16,1061
12714,16,721
12715,16,1198
12716,16,1685
12717,16,1991
12718,16,1107
12719,16,1270
12720,16,778
12721,16,1471
12722,16,1670
12723,16,1511
12724,16,108
12725,16,1931
12726,16,723
12727,16,649
12728,16,1873
12729,16,69
12730,16,1517
12731,16,430
12732,16,337
12733,16,1680
12734,16,137
12735,16,1573
12736,16,1970
12737,16,535
12738,16,1501
12739,16,1427
12740,16,1567
12741,16,1178
12742,16,531
12743,16,1862
12744,16,709
12745,16,184
12746,16,1596
12747,16,264
12748,16,435
12749,16,1564
12750,16,612
12751,16,1543
12752,16,1435
12753,16,1589
12754,16,774
12755,16,802
12756,16,821
12757,16,1025
12758,16,49
12759,16,440
12760,16,1578
12761,16,413
12762,16,321
12763,16,1752
12764,16,1689
12765,16,1875
12766,16,992
12767,16,640
12768,16,1263
12769,16,59
12770,16,1584
12771,16,1427
12772,16,1850
12773,16,304
12774,16,1915
12775,16,622
12776,16,109
12777,16,584
12778,16,1704
12779,16,1349
12780,16,1633
12781,16,1188
12782,16,1018
12783,16,1542
12784,16,1159
12785,16,1228
12786,16,1235
12787,16,567
12788,16,1648
12789,16,1426
12790,16,745
12791,16,331
12792,16,1405
12793,16,607
12794,16,1462
12795,16,516
12796,16,1824
12797,16,1114
12798,16,1527
12799,16,1516
12800,16,557
12801,16,670
12802,16,1295
12803,16,1059
12804,16,1966
12805,16,1102
12806,16,260
12807,16,279
12808,16,1581
12809,16,1835
12810,16,595
12811,16,1196
12812,16,1272
12813,16,1863
12814,16,615
12815,16,689
12816,16,318
12817,16,645
12818,16,864
12819,16,1553
12820,16,864
12821,16,206
12822,16,1845
12823,16,1174
12824,16,504
12825,16,32
12826,16,1706
12827,16,402
12828,16,1772
12829,16,29
12830,16,125
12831,16,238
12832,16,601
12833,16,1307
12834,16,1472
12835,16,1933
12836,16,1719
12837,16,484
12838,16,1336
12839,16,824
12840,16,582
12841,16,1931
12842,16,77
12843,16,269
12844,16,509
12845,16,1977
12846,16,1102
12847,16,1732
12848,16,372
12849,16,573
12850,16,610
12851,16,1484
12852,16,1517
12853,16,1045
12854,16,1353
12855,16,692
12856,16,930
12857,16,1859
12858,16,1929
12859,16,552
12860,16,1956
12861,16,1243
12862,16,1001
12863,16,931
12864,16,1190
12865,16,1567
12866,16,922
12867,16,992
12868,16,131
12869,16,1899
12870,16,266
12871,16,1652
12872,16,696
12873,16,513
12874,16,1522
12875,16,1059
12876,16,1017
12877,16,1127
12878,16,947
12879,16,380
12880,16,1382
12881,16,778
12882,16,1294
12883,16,275
12884,16,680
12885,16,1664
12886,16,1553
12887,16,541
12888,16,1290
12889,16,995
12890,16,5
12891,16,1805
12892,16,625
12893,16,1634
12894,16,1456
12895,16,1724
12896,16,552
12897,16,147
12898,16,1860
12899,16,1811
12900,16,821
12901,16,454
12902,16,441
12903,16,697
12904,16,130
12905,16,1399
12906,16,702
12907,16,675
12908,16,1792
12909,16,173
12910,16,1282
12911,16,285
12912,16,557
12913,16,1457
12914,16,391
12915,16,1630
12916,16,1735
12917,16,1456
12918,16,1136
12919,16,558
12920,16,921
12921,16,1720
12922,16,211
12923,16,1466
12924,16,689
12925,16,1690
12926,16,661
12927,16,1932
12928,16,1780
12929,16,845
12930,16,654
12931,16,1329
12932,16,738
12933,16,500
12934,16,1926
12935,16,1709
12936,16,1771
12937,16,1015
12938,16,539
12939,16,14
12940,16,1753
12941,16,1392
12942,16,421
12943,16,740
12944,16,1107
12945,16,1724
12946,16,1074
12947,16,209
12948,16,957
12949,16,1773
12950,16,1343
12951,16,1686
12952,16,602
12953,16,334
12954,16,1612
12955,16,643
12956,16,17
12957,16,1428
12958,16,195
12959,16,1110
12960,16,1092
12961,16,1147
12962,16,334
12963,16,548
12964,16,1759
12965,16,289
12966,16,1382
12967,16,1569
12968,16,335
12969,16,720
12970,16,1776
12971,16,753
12972,16,1680
12973,16,1586
12974,16,1014
12975,16,1077
12976,16,1096
12977,16,818
12978,16,419
12979,16,1453
12980,16,1028
12981,16,99
12982,16,877
12983,16,1732
12984,16,1995
12985,16,636
12986,16,645
12987,16,1168
12988,16,1386
12989,16,303
12990,16,504
12991,16,181
12992,16,1986
12993,16,1120
12994,16,954
12995,16,1570
12996,16,1412
12997,16,929
12998,16,577
12999,16,1076
13000,16,1673
13001,16,1967
13002,16,1169
13003,16,1258
13004,16,754
13005,16,837
13006,16,1876
13007,16,1974
13008,16,288
13009,16,300
13010,16,651
13011,16,1090
13012,16,1322
13013,16,1922
13014,16,1959
13015,16,1459
13016,16,751
13017,16,1023
13018,16,1454
13019,16,1514
13020,16,1880
13021,16,1224
13022,16,89
13023,16,126
13024,16,1000
13025,16,20
13026,16,269
13027,16,552
13028,16,1492
13029,16,654
13030,16,16
13031,16,1882
13032,16,1818
13033,16,805
13034,16,78
13035,16,1219
13036,16,1656
13037,16,787
13038,16,97
13039,16,1297
13040,16,1539
13041,16,1771
13042,16,1601
13043,16,1201
13044,16,1342
13045,16,641
13046,16,254
13047,16,488
13048,16,48
13049,16,1853
13050,16,1628
13051,16,1593
13052,16,707
13053,16,828
13054,16,415
13055,16,1920
13056,16,5
13057,16,484
13058,16,1839
13059,16,623
13060,16,1576
13061,16,1444
13062,16,1802
13063,16,950
13064,16,1857
13065,16,1450
13066,16,107
13067,16,989
13068,16,1972
13069,16,1114
13070,16,404
13071,16,1637
13072,16,1880
13073,16,1553
13074,16,1957
13075,16,1493
13076,16,1871
13077,16,1216
13078,16,671
13079,16,666
13080,16,746
13081,16,289
13082,16,704
13083,16,718
13084,16,507
13085,16,1705
13086,16,1105
13087,16,1729
13088,16,1456
13089,16,1857
13090,16,897
13091,16,785
13092,16,452
13093,16,1632
13094,16,1109
13095,16,1650
13096,16,1248
13097,16,396
13098,16,408
13099,16,731
13100,16,489
13101,16,942
13102,16,806
13103,16,1364
13104,16,1145
13105,16,1471
13106,16,420
13107,16,1577
13108,16,968
13109,16,1476
13110,16,844
13111,16,683
13112,16,613
13113,16,1485
13114,16,1269
13115,16,326
13116,16,1454
13117,16,838
13118,16,1974
13119,16,1106
13120,16,1381
13121,16,119
13122,16,38
13123,16,528
13124,16,546
13125,16,917
13126,16,1839
13127,16,1780
13128,16,550
13129,16,1769
13130,16,1613
13131,16,1896
13132,16,716
13133,16,176
13134,16,341
13135,16,1690
13136,16,345
13137,16,1453
13138,16,111
13139,16,1543
13140,16,1612
13141,16,811
13142,16,1549
13143,16,34
13144,16,19
13145,16,519
13146,16,784
13147,16,1654
13148,16,600
13149,16,1921
13150,16,299
13151,16,1447
13152,16,1846
13153,16,1895
13154,16,1749
13155,16,1789
13156,16,295
13157,16,1901
13158,16,126
13159,16,166
13160,16,122
13161,16,1419
13162,16,1918
13163,16,975
13164,16,1111
13165,16,317
13166,16,1252
13167,16,1259
13168,16,199
13169,16,978
13170,16,1878
13171,16,156
13172,16,403
13173,16,1821
13174,16,1022
13175,16,1384
13176,16,210
13177,16,1916
13178,16,1280
13179,16,500
13180,16,947
13181,16,1968
13182,16,741
13183,16,1353
13184,16,1057
